"","Year","Article","Part","Chapter","CRTOT","CONVIC","ACQUIT","CMED","CCLOSE","CONFES","RECONC","CIRCUMS","SPONS","AMNESTY","DEATH","COTHER","PROB","RELAMN","RELOTHR","SAMEVERD","CNOTCR","DENOPR","CEDU","LIFEIMP","IMP","IMP1","IMP12","IMP23","IMP35","IMP510","IMP1015","IMP1525","RESTOL","DISBAT","ARREST","CORRW","SRVRSTR","PUBLW","FINE","DEPR"
"3081",2016,"Article  265",1,"IX",3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3082",2016,"Article  265",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3083",2016,"Article  265",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3084",2016,"Article  265-1",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3085",2016,"Article  265-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3086",2016,"Article  265-1",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3087",2016,"Article  266",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3088",2016,"Article  266",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3089",2016,"Article  267",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3090",2016,"Article  267",2,"IX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3091",2016,"Article  267-1",1,"IX",14,12,0,0,2,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0
"3092",2016,"Article  267-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3093",2016,"Article  267-1",3,"IX",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0
"3094",2016,"Article  267-1",4,"IX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3095",2016,"Article  268",1,"IX",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3096",2016,"Article  268",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3097",2016,"Article  269",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3098",2016,"Article  269",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3099",2016,"Article  270",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3100",2016,"Article  270",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3101",2016,"Article  270-1",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3102",2016,"Article  270-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3103",2016,"Article  270-1",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3104",2016,"Article  271",1,"X",9,5,0,0,4,0,2,0,1,0,0,1,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"3105",2016,"Article  271",2,"X",8,7,0,0,1,0,0,0,0,0,0,1,4,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"3106",2016,"Article  272",1,"X",36,18,1,0,17,0,3,2,4,0,0,8,1,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0
"3107",2016,"Article  272",2,"X",25,25,0,0,0,0,0,0,0,0,0,0,23,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"3108",2016,"Article  273",1,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3109",2016,"Article  273",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3110",2016,"Article  274",1,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3111",2016,"Article  274",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3112",2016,"Article  275",1,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3113",2016,"Article  275",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3114",2016,"Article  276",1,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3115",2016,"Article  276",2,"XI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3116",2016,"Article  276",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3117",2016,"Article  276-1",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3118",2016,"Article  277",1,"XI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3119",2016,"Article  277",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3120",2016,"Article  277",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3121",2016,"Article  278",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3122",2016,"Article  278",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3123",2016,"Article  278",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3124",2016,"Article  279",1,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3125",2016,"Article  279",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3126",2016,"Article  279",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3127",2016,"Article  280",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3128",2016,"Article  280",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3129",2016,"Article  280",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3130",2016,"Article  281",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3131",2016,"Article  281",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3132",2016,"Article  281",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3133",2016,"Article  282",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3134",2016,"Article  282",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3135",2016,"Article  282",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3136",2016,"Article  283",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3137",2016,"Article  283",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3138",2016,"Article  284",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3139",2016,"Article  285",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3140",2016,"Article  286",1,"XI",2350,894,1,2,1453,132,1228,6,22,0,10,55,334,12,6,NA,0,NA,0,0,4,2,0,1,0,1,0,0,34,0,17,18,0,3,466,0
"3141",2016,"Article  286",2,"XI",1230,1202,7,1,20,0,0,0,0,3,9,8,886,25,2,NA,0,NA,0,0,258,1,5,74,151,27,0,0,13,0,1,0,0,0,17,0
"3142",2016,"Article  286",3,"XI",59,57,0,0,2,0,0,0,0,0,0,2,16,0,0,NA,0,NA,0,0,38,0,0,3,9,26,0,0,2,0,1,0,0,0,0,0
"3143",2016,"Article  287",0,"XI",13,11,0,0,2,0,1,0,0,0,0,1,8,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"3144",2016,"Article  288",0,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3145",2016,"Article  289",1,"XI",614,554,1,8,51,2,2,7,10,0,4,26,419,1,4,NA,0,NA,0,0,35,3,1,23,6,2,0,0,23,0,2,0,0,3,67,0
"3146",2016,"Article  289",2,"XI",1425,1370,7,15,33,0,0,0,0,0,7,26,744,0,1,NA,0,NA,0,0,600,4,16,53,386,141,0,0,5,0,4,1,0,9,6,0
"3147",2016,"Article  289",3,"XI",34,33,0,0,1,0,0,0,0,0,0,1,4,0,0,NA,0,NA,0,0,29,0,0,2,1,22,4,0,0,0,0,0,0,0,0,0
"3148",2016,"Article  290",0,"XI",10,8,0,0,2,1,0,1,0,0,0,0,2,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
"3149",2016,"Article  291",0,"XI",26,16,0,0,10,0,8,1,1,0,0,0,5,0,0,NA,0,NA,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,7,0
"3150",2016,"Article  292",1,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3151",2016,"Article  292",2,"XI",3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3152",2016,"Article  292",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3153",2016,"Article  293",0,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3154",2016,"Article  294",1,"XII",8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",2016,"Article  294",2,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3156",2016,"Article  295",0,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",2016,"Article  296",1,"XII",587,412,1,12,162,75,44,5,15,1,8,14,189,1,2,NA,0,NA,0,0,4,0,1,2,1,0,0,0,28,0,38,0,0,0,149,0
"3158",2016,"Article  296",2,"XII",422,392,0,1,29,0,0,4,16,1,0,8,292,10,8,NA,0,NA,0,0,38,7,13,13,5,0,0,0,19,0,0,0,0,9,14,0
"3159",2016,"Article  296",3,"XII",107,101,0,0,6,1,0,1,2,0,2,0,76,0,0,NA,0,NA,0,0,23,0,9,9,5,0,0,0,0,0,1,0,0,0,1,0
"3160",2016,"Article  296",4,"XII",173,160,0,10,3,0,0,0,0,0,1,2,98,0,2,NA,0,NA,0,0,56,1,1,24,27,3,0,0,1,0,1,0,0,0,2,0
"3161",2016,"Article  297",0,"XII",8,7,0,1,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
"3162",2016,"Article  297",1,"XII",11,8,0,3,0,0,0,0,0,0,0,0,4,0,0,NA,0,NA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"3163",2016,"Article  297",2,"XII",6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"3164",2016,"Article  297",3,"XII",200,194,1,1,4,0,0,0,0,0,3,1,117,0,0,NA,0,NA,0,0,54,0,0,3,49,2,0,0,21,0,0,0,0,1,1,0
"3165",2016,"Article  297",4,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3166",2016,"Article  298",1,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3167",2016,"Article  298",2,"XII",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3168",2016,"Article  298",3,"XII",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3169",2016,"Article  298",4,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3170",2016,"Article  298",5,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3171",2016,"Article  298-1",1,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3172",2016,"Article  298-1",2,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3173",2016,"Article  298-1",3,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3174",2016,"Article  299",1,"XII",11,9,0,0,2,1,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0
"3175",2016,"Article  299",2,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3176",2016,"Article  300",1,"XII",3,1,0,0,2,0,0,0,0,0,0,2,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3177",2016,"Article  300",2,"XII",5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"3178",2016,"Article  300",3,"XII",5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3179",2016,"Article  301",1,"XII",50,41,0,0,9,5,0,1,0,0,0,3,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
"3180",2016,"Article  301",2,"XII",76,64,3,1,8,0,0,4,4,0,0,0,12,0,0,NA,0,NA,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,50,0
"3181",2016,"Article  301",3,"XII",44,44,0,0,0,0,0,0,0,0,0,0,33,0,0,NA,0,NA,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,7,0
"3182",2016,"Article  301",4,"XII",6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3183",2016,"Article  301",5,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3184",2016,"Article  302",1,"XII",59,49,0,0,10,6,0,3,0,0,1,0,7,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
"3185",2016,"Article  302",2,"XII",38,36,1,0,1,0,0,0,1,0,0,0,32,0,0,NA,0,NA,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"3186",2016,"Article  302",3,"XII",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3187",2016,"Article  303",1,"XII",6,5,0,0,1,0,0,0,1,0,0,0,5,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3188",2016,"Article  303",2,"XII",36,34,1,0,1,0,0,0,0,0,1,0,23,0,2,NA,0,NA,0,0,9,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
"3189",2016,"Article  303",3,"XII",18,18,0,0,0,0,0,0,0,0,0,0,15,0,0,NA,0,NA,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"3190",2016,"Article  303",4,"XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3191",2016,"Article  304",0,"XII",4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3192",2016,"Article  304",1,"XII",77,74,2,0,1,0,0,0,0,0,0,1,52,0,0,NA,0,NA,0,0,20,0,1,3,16,0,0,0,0,0,0,0,0,1,1,0
"3193",2016,"Article  304",2,"XII",27,27,0,0,0,0,0,0,0,0,0,0,20,0,0,NA,0,NA,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
"3194",2016,"Article  305",1,"XIII",7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
"3195",2016,"Article  305",2,"XIII",88,88,0,0,0,0,0,0,0,0,0,0,45,0,0,NA,0,NA,0,0,7,0,3,0,3,1,0,0,1,0,0,0,0,0,35,0
"3196",2016,"Article  305",3,"XIII",15,15,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,12,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0
"3197",2016,"Article  306",1,"XIII",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"3198",2016,"Article  306",2,"XIII",12,11,0,0,1,0,0,0,0,0,1,0,3,0,0,NA,0,NA,0,0,8,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0
"3199",2016,"Article  307",1,"XIII",88,83,2,0,3,0,0,0,0,0,1,2,58,0,0,NA,0,NA,0,0,19,0,1,3,13,2,0,0,3,2,1,0,0,0,0,0
"3200",2016,"Article  307",2,"XIII",669,618,13,6,32,0,0,0,0,0,24,8,177,8,3,NA,0,NA,0,0,417,3,19,43,132,220,0,0,9,0,1,2,0,0,1,0
"3201",2016,"Article  307",3,"XIII",32,28,1,0,3,0,0,0,0,0,1,2,2,7,1,NA,0,NA,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"3202",2016,"Article  308",1,"XIII",12,11,0,1,0,0,0,0,0,0,0,0,11,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3203",2016,"Article  308",2,"XIII",4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3204",2016,"Article  308",3,"XIII",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3205",2016,"Article  309",1,"XIII",5737,5067,9,30,631,6,0,33,9,0,38,545,1636,4,12,NA,0,NA,0,0,265,104,101,34,25,1,0,0,67,0,197,12,0,3,2869,0
"3206",2016,"Article  309",2,"XIII",1847,1798,0,9,40,0,0,1,1,0,32,6,1103,5,2,NA,0,NA,0,0,653,9,341,205,90,8,0,0,8,1,12,1,0,2,11,0
"3207",2016,"Article  309",3,"XIII",135,132,0,0,3,0,0,0,0,0,3,0,95,2,0,NA,0,NA,0,0,35,0,1,4,25,5,0,0,0,0,0,0,0,0,0,0
"3208",2016,"Article  310",1,"XIII",783,452,0,1,330,312,0,5,2,0,3,8,105,0,0,NA,0,NA,0,0,2,0,2,0,0,0,0,0,5,0,7,0,0,0,333,0
"3209",2016,"Article  310",2,"XIII",360,346,1,9,4,0,0,0,0,0,2,2,279,0,0,NA,0,NA,0,0,54,0,3,26,23,2,0,0,4,0,0,0,0,2,7,0
"3210",2016,"Article  311",1,"XIII",19,18,0,0,1,0,0,0,0,0,0,1,5,0,0,NA,0,NA,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,9,0
"3211",2016,"Article  311",2,"XIII",22,22,0,0,0,0,0,0,0,0,0,0,18,0,0,NA,0,NA,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"3212",2016,"Article  311",3,"XIII",13,13,0,0,0,0,0,0,0,0,0,0,9,0,0,NA,0,NA,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3213",2016,"Article  312",1,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3214",2016,"Article  312",2,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3215",2016,"Article  312",3,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3216",2016,"Article  313",1,"XIII",8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,NA,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0
"3217",2016,"Article  313",2,"XIII",7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,NA,0,NA,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3218",2016,"Article  313",3,"XIII",5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,0,NA,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"3219",2016,"Article  314",1,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3220",2016,"Article  314",2,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3221",2016,"Article  314",3,"XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3222",2016,"Article  315",1,"XIII",6,5,0,0,1,0,0,1,0,0,0,0,3,0,0,NA,0,NA,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3223",2016,"Article  315",2,"XIII",15,15,0,0,0,0,0,0,0,0,0,0,9,0,0,NA,0,NA,0,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
"3224",2016,"Article  316",1,"XIII",9,8,0,0,1,0,0,0,0,0,1,0,7,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3225",2016,"Article  316",2,"XIII",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3226",2016,"Article  317",1,"XIII",255,244,2,2,7,0,0,0,0,0,5,2,184,0,0,NA,0,NA,0,0,58,0,1,37,19,1,0,0,0,0,0,0,0,0,2,0
"3227",2016,"Article  317",2,"XIII",36,35,0,0,1,0,0,0,0,0,1,0,16,0,0,NA,0,NA,0,0,19,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
